ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
1003046	0.1700	10	2016	G	North Shore	2120
1008951	0.4000	10	2016	G	North Shore	2120
1010387	0.1100	10	2016	G	North Shore	2120
1004204	0.3900	10	2016	G	Nagambie	3471
1012495	0.3300	10	2016	G	Nagambie	3471
1002546	0.2400	10	2016	G	Great Lakes	2081
1002041	1.0700	10	2016	G	Christies	5738
1005561	1.5100	5	2016	G	Melbourne	3408
1005571	1.7700	5	2016	G	Melbourne	3408
1005588	0.1700	5	2016	G	Melbourne	3408
1007734	0.1200	6	2016	R	Lennox Head	2114
1004581	0.4500	6	2016	G	Kenmore	4632
1004581	0.4000	6	2016	R	Kenmore	4632
1006436	0.1700	6	2016	G	Macedon	3405
1003569	0.1200	7	2016	G	Tamborine	4685
1001418	0.3500	7	2016	G	Yarra Valley	3496
1004565	0.0900	7	2016	G	Southside	2239
1004565	0.4500	7	2016	G	Southside	2239
1002406	0.3000	8	2016	G	Melbourne	3408
1002414	0.3000	8	2016	G	Melbourne	3408
1005561	0.6100	8	2016	G	Melbourne	3408
1005571	0.3900	8	2016	G	Melbourne	3408
1005588	0.7300	8	2016	G	Melbourne	3408
1006411	0.2200	8	2016	G	Melbourne	3408
1005936	0.0900	7	2016	G	N.Suburbs	4545
1004891	0.2800	8	2016	G	Queensland	4555
1005936	0.0800	8	2016	G	N.Suburbs	4545
1004395	0.1900	8	2016	G	Tamborine	4685
1004581	0.1200	8	2016	G	Kenmore	4632
1002252	0.0600	8	2016	G	South Perth	6788
1003402	0.0800	9	2016	G	Brisbane Water	2022
1005251	0.1200	9	2016	G	Brisbane Water	2022
1005261	0.0800	9	2016	G	Brisbane Water	2022
1007254	0.2000	9	2016	G	Brisbane Water	2022
1007262	0.2000	9	2016	G	Brisbane Water	2022
1004581	0.3700	9	2016	G	Kenmore	4632
1004581	0.3500	9	2016	R	Kenmore	4632
1008900	0.0900	9	2016	R	Toowoomba	4688
1002740	0.4400	9	2016	G	Mackay	4640
1002740	1.1400	9	2016	R	Mackay	4640
1005251	0.2200	11	2016	G	Brisbane Water	2022
1005261	0.0800	11	2016	G	Brisbane Water	2022
1015941	0.2800	10	2016	G	N.Suburbs	4545
1002406	0.4800	11	2016	G	Melbourne	3408
1002414	0.4800	11	2016	G	Melbourne	3408
1005561	0.1200	11	2016	G	Melbourne	3408
1005571	0.1200	11	2016	G	Melbourne	3408
1005588	0.0900	11	2016	G	Melbourne	3408
1006411	0.0900	11	2016	G	Melbourne	3408
1014625	0.6100	11	2016	G	Melbourne	3408
1015958	0.3900	11	2016	G	Melbourne	3408
1002252	0.0800	10	2016	G	South Perth	6788
1018795	0.1300	12	2016	G	Eastern	3338
1000977	0.0800	3	2016	G	Kenmore	4632
1005502	2.0300	5	2016	G	Melbourne	3408
1005510	1.1700	5	2016	G	Melbourne	3408
1000977	0.1900	5	2016	G	Kenmore	4632
1000977	0.1200	6	2016	G	Kenmore	4632
1002309	0.3000	6	2016	G	South Perth	6788
1004018	0.0800	6	2016	G	South Perth	6788
1004514	0.0400	6	2016	G	South Perth	6788
1007351	0.0400	6	2016	G	South Perth	6788
1002661	0.0800	6	2016	G	Rye Beach	3451
1003976	0.2400	6	2016	G	Peninsula-NSW	2210
1003836	0.4500	6	2016	G	Cowra	2038
1003828	0.1300	6	2016	G	Cowra	2038
1005502	0.8300	8	2016	G	Melbourne	3408
1005510	0.4200	8	2016	G	Melbourne	3408
1007017	0.9300	8	2016	G	Melbourne	3408
1011332	0.0600	8	2016	G	Melbourne	3408
1004336	0.2300	7	2016	G	N.Suburbs	4545
1010026	0.1500	7	2016	G	N.Suburbs	4545
1004336	0.8600	8	2016	G	N.Suburbs	4545
1009990	0.1300	9	2016	G	Peninsula-NSW	2210
1002309	0.1900	8	2016	G	South Perth	6788
1004001	0.2400	8	2016	G	South Perth	6788
1004018	0.1500	8	2016	G	South Perth	6788
1004506	0.1700	8	2016	G	South Perth	6788
1004514	0.0900	8	2016	G	South Perth	6788
1007351	0.0900	8	2016	G	South Perth	6788
1010506	0.1900	8	2016	G	South Perth	6788
1010514	0.1200	8	2016	G	South Perth	6788
1004328	0.1300	9	2016	R	Brisbane Water	2022
1004328	1.6200	9	2016	G	Brisbane Water	2022
1008102	0.1200	7	2016	G	Cessnock	2029
1012428	0.0400	8	2016	G	Port Pirie	5725
1012436	0.0400	8	2016	G	Port Pirie	5725
1012101	0.1000	8	2016	G	Waverley	3480
1000391	0.2700	8	2016	G	In Barossa	5708
1008420	0.5100	8	2016	G	In Barossa	5708
1009915	0.2400	8	2016	G	Yeppoon	4699
1001736	0.3000	9	2016	G	Berwick	3317
1005091	0.7000	9	2016	R	Paynesville	3435
1000918	0.1900	9	2016	G	Sanctuary	4677
1012274	0.1400	9	2016	G	Sanctuary	4677
1012428	0.0800	10	2016	G	Port Pirie	5725
1012436	0.0800	10	2016	G	Port Pirie	5725
1005731	0.0700	9	2016	G	Caloundra	4592
1005741	0.1200	9	2016	G	Caloundra	4592
1005758	0.0900	9	2016	G	Caloundra	4592
1007580	0.0800	9	2016	G	Caloundra	4592
1016946	1.5200	10	2016	G	Finesse	2067
1014099	0.1800	9	2016	G	Bunbury	6757
1014102	0.0900	9	2016	G	Bunbury	6757
1005731	0.1900	10	2016	G	Caloundra	4592
1005741	0.1400	10	2016	G	Caloundra	4592
1007580	0.0600	10	2016	G	Caloundra	4592
1000411	0.3300	10	2016	G	In Barossa	5708
1008102	0.2000	10	2016	R	Cessnock	2029
1001094	0.1100	3	2016	G	SABA	5701
1001361	0.6500	4	2016	G	Adelaide	5704
1000349	0.1100	5	2016	G	Waverley	3480
1001779	0.3000	5	2016	G	Waverley	3480
1002521	0.2000	5	2016	G	Waverley	3480
1003364	0.2500	5	2016	G	Waverley	3480
1003380	0.3500	5	2016	G	Waverley	3480
1005723	0.2200	6	2016	G	Caloundra	4592
1005774	0.1500	6	2016	G	Caloundra	4592
1006975	0.4400	6	2016	G	Sanctuary	4677
1000454	0.0800	7	2016	G	In Barossa	5708
1000438	0.0800	7	2016	G	In Barossa	5708
1001361	1.0500	6	2016	G	Adelaide	5704
1005723	0.5600	7	2016	G	Caloundra	4592
1005774	0.0800	7	2016	G	Caloundra	4592
1000349	0.2300	7	2016	G	Waverley	3480
1002521	0.0900	7	2016	G	Waverley	3480
1003364	0.0600	7	2016	G	Waverley	3480
1007203	0.0500	7	2016	G	Waverley	3480
1009151	0.2900	7	2016	G	Waverley	3480
1000349	0.2100	8	2016	G	Waverley	3480
1001779	0.1600	8	2016	G	Waverley	3480
1001558	0.0400	5	2016	G	SABA	5701
1001566	1.2100	5	2016	G	SABA	5701
1005091	0.1500	6	2016	G	Paynesville	3435
1001728	0.1200	5	2016	G	Armidale	2010
1001736	0.1200	5	2016	G	Berwick	3317
1009613	0.9200	7	2016	G	Strathfield	2250
1007769	0.3600	6	2016	G	Redland	4510
1007777	0.3600	6	2016	G	Redland	4510
1000731	0.5200	7	2016	G	Adelaide	5704
1000748	0.5200	7	2016	G	Adelaide	5704
1009915	0.1800	7	2016	G	Yeppoon	4699
1009915	0.1500	7	2016	R	Yeppoon	4699
1001426	0.1500	8	2016	G	Geelong	3360
1001566	0.9600	8	2016	G	SABA	5701
1001566	0.4200	8	2016	R	SABA	5701
1008579	0.0600	8	2016	G	SABA	5701
1008587	0.1300	8	2016	G	SABA	5701
1010778	0.2400	8	2016	R	SABA	5701
1000731	0.1300	8	2016	G	Adelaide	5704
1000748	0.1300	8	2016	G	Adelaide	5704
1001736	0.2800	9	2016	R	Berwick	3317
1004239	0.1200	9	2016	G	Waverley	3480
1007416	0.1900	9	2016	G	Waverley	3480
1012096	0.1300	9	2016	G	Waverley	3480
1012101	0.1500	9	2016	G	Waverley	3480
1012118	0.0600	9	2016	G	Waverley	3480
1009613	0.0900	9	2016	G	Strathfield	2250
1007769	2.7000	9	2016	G	Redland	4510
1007777	2.7000	9	2016	G	Redland	4510
1010107	0.2600	9	2016	G	Belmont	2046
1005091	0.3900	10	2016	R	Paynesville	3435
1001728	0.1900	11	2016	G	Armidale	2010
1008595	0.0600	10	2016	G	SABA	5701
1008102	0.0700	10	2016	G	Cessnock	2029
1005758	0.1700	11	2016	G	Caloundra	4592
1007580	0.2200	11	2016	G	Caloundra	4592
1018108	0.0600	11	2016	G	Caloundra	4592
1009249	0.2000	10	2016	G	Sanctuary	4677
1004409	0.1800	11	2016	G	Waverley	3480
1001175	0.1700	4	2016	G	Wagga Wagga	2267
1000004	1.0400	5	2016	G	SABA	5701
1001639	0.0800	5	2016	G	SABA	5701
1002678	0.0500	5	2016	G	SABA	5701
1000659	0.0900	5	2016	G	Bayside	3311
1000829	0.5300	6	2016	G	Hunters Hill	2098
1000330	0.1100	5	2016	G	Armidale	2010
1000640	0.0800	6	2016	G	K&Q Sydney	2113
1000322	0.0800	6	2016	G	Woolgoolga	2292
1006312	0.3600	6	2016	G	Cairns	4590
1000004	0.1600	8	2016	G	SABA	5701
1000004	0.2400	8	2016	R	SABA	5701
1008651	0.1200	8	2016	G	SABA	5701
1008668	0.0600	8	2016	G	SABA	5701
1008676	0.1000	8	2016	G	SABA	5701
1008684	0.1000	8	2016	G	SABA	5701
1009184	0.0400	8	2016	G	SABA	5701
1009192	0.0400	8	2016	G	SABA	5701
1010190	0.8300	8	2016	R	SABA	5701
1012339	0.0400	8	2016	G	Canning	6756
1005669	0.3300	9	2016	G	Waverley	3480
1005685	0.1900	9	2016	G	Waverley	3480
1007173	0.1100	9	2016	G	Waverley	3480
1009168	0.9600	9	2016	G	Waverley	3480
1005146	0.5700	9	2016	R	Turramurra	2266
1012231	0.5500	9	2016	R	Surfers	4682
1004786	0.3300	9	2016	R	Sapphire Coast	2234
1004301	0.1800	9	2016	G	Harbourview	2091
1012894	0.5000	9	2016	G	Scone	2236
1012231	0.3200	9	2016	G	Surfers	4682
1002716	0.7600	9	2016	G	Bayview	2044
1013122	0.1500	9	2016	G	Dubbo	2130
1006967	0.2600	10	2016	G	Bayswater	6765
1013238	0.2300	9	2016	G	RACV	3442
1002945	0.1700	10	2016	G	Sunnybank	4566
1003879	0.0400	10	2016	G	Sunnybank	4566
1004859	0.2900	10	2016	G	Sunnybank	4566
1007467	0.0600	10	2016	G	Brisbane	4528
1010719	0.1200	11	2016	G	Bayswater	6765
1014919	0.4200	10	2016	R	Rockingham	6784
1006126	0.4100	10	2016	G	Melville	6758
1017306	0.1000	11	2016	G	Bayswater	6765
1006967	0.3000	11	2016	G	Bayswater	6765
1007696	0.3000	11	2016	G	Ballarat	3309
1010719	0.1200	11	2016	G	Bayswater	6765
1002864	0.2800	4	2016	G	Easts	2065
1002880	0.1400	4	2016	G	Easts	2065
1003046	0.1000	4	2016	G	Easts	2065
1000527	0.1400	5	2016	G	West Australian	6795
1000543	0.1400	5	2016	G	West Australian	6795
1001205	0.8200	5	2016	G	West Australian	6795
1003429	0.2700	4	2016	G	In City	5710
1002899	0.1100	6	2016	G	Easts	2065
1002902	0.0500	6	2016	G	Easts	2065
1002910	0.0400	6	2016	G	Easts	2065
1005235	0.3100	6	2016	G	Surfers	4682
1003429	0.0800	7	2016	G	In City	5710
1005235	0.1500	7	2016	G	Surfers	4682
1002422	0.0900	7	2016	G	Sunnybank	4566
1003895	0.5200	7	2016	G	Sunnybank	4566
1003909	0.1600	7	2016	G	Sunnybank	4566
1003917	0.5900	7	2016	G	Sunnybank	4566
1003925	0.1900	7	2016	G	Sunnybank	4566
1003232	0.1500	7	2016	G	NSBC@	2074
1008250	0.2100	8	2016	G	Randwick	2230
1001582	0.3000	8	2016	G	N.Districts	6793
1006071	0.1800	7	2016	G	Melville	6758
1006088	0.1800	7	2016	G	Melville	6758
1006101	0.2700	7	2016	G	Melville	6758
1011911	0.1300	8	2016	G	Condobolin	2037
1008250	1.1200	8	2016	G	Randwick	2230
1003895	0.1600	8	2016	G	Sunnybank	4566
1003909	0.0900	8	2016	G	Sunnybank	4566
1003917	0.2600	8	2016	G	Sunnybank	4566
1003917	0.1300	8	2016	R	Sunnybank	4566
1002899	0.2300	8	2016	G	Easts	2065
1002910	0.1100	8	2016	G	Easts	2065
1008749	0.0400	8	2016	G	Carlingford	2077
1008757	0.0400	8	2016	G	Carlingford	2077
1006924	0.6600	9	2016	G	Narrabeen	2145
1006932	0.4400	9	2016	G	Narrabeen	2145
1002899	0.0800	9	2016	G	Easts	2065
1013947	0.4400	9	2016	G	Boonah	4581
1013939	0.1300	9	2016	G	Boonah	4581
1003232	0.6000	9	2016	G	NSBC@	2074
1008749	0.8500	9	2016	R	Carlingford	2077
1008757	0.8500	9	2016	R	Carlingford	2077
1014420	0.1000	9	2016	G	Gold Coast	4620
1001221	0.1200	9	2016	G	Warringah	2185
1017284	0.0800	10	2016	G	Bayswater	6765
1017276	0.1400	10	2016	G	Bayswater	6765
1001914	0.1600	9	2016	G	West Australian	6795
1017284	0.1900	10	2016	G	Bayswater	6765
1017292	0.1000	11	2016	G	Bayswater	6765
1006908	0.0600	10	2016	G	West Australian	6795
1013920	0.3300	10	2016	G	West Australian	6795
1016776	0.2900	10	2016	G	West Australian	6795
1016784	0.2900	10	2016	G	West Australian	6795
1001167	0.1400	4	2016	G	In City	5710
1003658	0.2900	4	2016	G	Carlingford	2077
1003003	0.1200	6	2016	R	Gold Coast	4620
1009001	0.2400	7	2016	G	Sunnybank	4566
1003331	0.1800	7	2016	G	Melville	6758
1003348	0.0600	7	2016	G	Melville	6758
1004001	0.1000	7	2016	G	Melville	6758
1004018	0.0100	7	2016	G	Melville	6758
1004492	0.0800	7	2016	G	Melville	6758
1009011	0.5000	7	2016	G	Melville	6758
1009028	0.3000	7	2016	G	Melville	6758
1009001	0.2000	8	2016	G	Sunnybank	4566
1001647	0.5500	8	2016	G	Easts	2065
1001655	0.5500	8	2016	G	Easts	2065
1003666	0.4900	8	2016	G	Carlingford	2077
1007157	0.1600	9	2016	G	Narrabeen	2145
1003666	0.1200	9	2016	R	Carlingford	2077
1003003	0.6200	9	2016	G	Gold Coast	4620
1000667	0.0900	9	2016	G	Nambucca	2170
1002821	0.2400	9	2016	G	Nambucca	2170
1007653	0.4900	9	2016	G	Nambucca	2170
1007661	0.4900	9	2016	G	Nambucca	2170
1002491	0.2700	9	2016	G	West Australian	6795
1002503	0.2700	9	2016	G	West Australian	6795
1003496	0.0900	9	2016	G	West Australian	6795
1005650	1.1800	9	2016	G	West Australian	6795
1006657	0.1500	9	2016	G	West Australian	6795
1011340	0.0800	9	2016	G	West Australian	6795
1011529	0.2900	9	2016	G	West Australian	6795
1012002	0.2400	9	2016	G	West Australian	6795
1012835	0.0900	9	2016	G	West Australian	6795
1012843	0.8400	9	2016	G	West Australian	6795
1012533	0.2600	10	2016	G	Rockingham	6784
1002491	0.5600	10	2016	G	West Australian	6795
1002503	0.5600	10	2016	G	West Australian	6795
1008821	0.1200	9	2016	G	Brisbane Water	2022
1014862	0.1100	9	2016	G	Taree	2256
1010174	0.0800	9	2016	G	Mackay	4640
1013866	0.0800	10	2016	G	OZ Bridge	3463
1008821	0.1600	11	2016	G	Brisbane Water	2022
1004336	0.2100	10	2016	G	N.Suburbs	4545
1002309	0.1200	10	2016	G	South Perth	6788
1004506	0.0600	10	2016	G	South Perth	6788
1004514	0.0600	10	2016	G	South Perth	6788
1007351	0.0600	10	2016	G	South Perth	6788
1010506	0.1200	10	2016	G	South Perth	6788
1012002	0.7700	10	2016	G	South Perth	6788
1013841	0.3300	10	2016	G	South Perth	6788
1016687	0.0500	10	2016	G	South Perth	6788
1016695	0.0500	10	2016	G	South Perth	6788
1003658	0.8900	11	2016	G	Blue Mountains	2020
1012861	0.6100	11	2016	G	Blue Mountains	2020
1005502	0.4300	11	2016	G	Melbourne	3408
1005510	0.4300	11	2016	G	Melbourne	3408
1015028	0.2000	11	2016	R	Leeton	2116
1009346	1.0000	10	2016	G	Fremantle	6764
1009699	0.1700	11	2016	G	Tamborine	4685
1013701	0.1100	11	2016	G	Undercroft	6792
1016717	0.2100	11	2016	G	Undercroft	6792
1002041	0.2100	5	2016	G	Christies	5738
1002635	0.0900	4	2016	G	Watermark	2279
1005529	0.7300	5	2016	G	Melbourne	3408
1005545	0.2500	5	2016	G	Melbourne	3408
1002546	0.2900	4	2016	G	Great Lakes	2081
1004204	0.2300	6	2016	R	Nagambie	3471
1001434	0.1100	6	2016	G	Macedon	3405
1007548	0.1100	6	2016	G	Kenmore	4632
1002041	0.1300	7	2016	R	Christies	5738
1002279	0.6600	6	2016	G	South Perth	6788
1002295	0.1400	6	2016	G	South Perth	6788
1004522	0.0600	6	2016	G	South Perth	6788
1004549	0.1400	6	2016	G	South Perth	6788
1002041	0.2100	7	2016	G	Reynella	5730
1002041	1.2100	7	2016	R	Reynella	5730
1002635	0.1600	7	2016	G	Watermark	2279
1000934	0.0800	7	2016	G	Southside	2239
1009907	-0.1100	8	2016	G	Toowoomba	4688
1002041	0.1100	7	2016	G	Reynella	5730
1002686	0.2800	8	2016	G	Melbourne	3408
1002295	0.0600	8	2016	G	South Perth	6788
1004549	0.1500	8	2016	G	South Perth	6788
1010549	0.2300	8	2016	G	South Perth	6788
1002041	0.4200	9	2016	G	Christies	5738
1002041	1.0100	9	2016	R	Christies	5738
1005278	0.0800	9	2016	G	Brisbane Water	2022
1011995	0.7100	9	2016	G	Brisbane Water	2022
1009291	0.0800	9	2016	G	Townsville	4690
1004204	0.3000	10	2016	R	Nagambie	3471
1005278	0.0800	11	2016	G	Brisbane Water	2022
1011995	0.1400	11	2016	G	Brisbane Water	2022
1002279	1.3400	10	2016	G	South Perth	6788
1002295	0.0800	10	2016	G	South Perth	6788
1004522	0.0600	10	2016	G	South Perth	6788
1002309	0.0300	5	2016	G	South Perth	6788
1004816	0.0900	5	2016	G	Great Lakes	2081
1001140	0.2900	5	2016	G	Trumps	2259
1002155	0.2400	5	2016	G	Trumps	2259
1004311	0.0700	5	2016	G	Trumps	2259
1003641	0.6500	5	2016	G	Deniliquin	3328
1008005	0.1200	6	2016	G	Toowoomba	4688
1008021	0.1800	6	2016	G	Toowoomba	4688
1003641	0.3200	7	2016	G	Deniliquin	3328
1003641	0.4200	7	2016	R	Deniliquin	3328
1000977	0.2100	7	2016	G	Kenmore	4632
1003658	0.2700	7	2016	G	Cheltenham	2041
1001493	0.0900	7	2016	G	Peninsula-NSW	2210
999997	0.2100	7	2016	G	North Shore	2120
1010352	0.1500	7	2016	G	North Shore	2120
1009990	0.2400	7	2016	G	Peninsula-NSW	2210
1001132	0.0500	8	2016	G	Trumps	2259
1001140	0.0700	8	2016	G	Trumps	2259
1002155	0.1800	8	2016	G	Trumps	2259
1004311	0.1900	8	2016	G	Trumps	2259
1008013	0.4600	8	2016	G	Trumps	2259
1011677	0.0800	8	2016	G	Trumps	2259
1012363	0.2100	8	2016	R	Inverell	2060
1000314	0.0900	8	2016	G	OZ Bridge	3463
1005502	0.4400	9	2016	G	Melbourne	3408
1005510	0.4400	9	2016	G	Melbourne	3408
1011332	0.1800	9	2016	G	Melbourne	3408
1004336	1.6200	9	2016	G	N.Suburbs	4545
1003976	0.1500	9	2016	G	Peninsula-NSW	2210
1009346	1.9400	9	2016	G	Fremantle	6764
1005502	0.2100	9	2016	G	Melbourne	3408
1005510	0.2100	9	2016	G	Melbourne	3408
1011332	0.1400	9	2016	G	Melbourne	3408
1009346	1.0000	9	2016	R	Fremantle	6764
1009699	0.1200	9	2016	G	Tamborine	4685
1002252	0.0500	5	2016	G	South Perth	6788
1007084	0.2900	7	2016	G	Yamba	2295
1004069	0.1800	6	2016	G	Toowoomba	4688
1008099	0.0800	6	2016	G	Toowoomba	4688
1004581	1.6200	7	2016	G	Kenmore	4632
1002740	0.8200	7	2016	G	Mackay	4640
1000081	0.0800	7	2016	G	Peninsula-NSW	2210
1007904	0.0900	7	2016	G	Peninsula-NSW	2210
1007920	0.5200	7	2016	G	Peninsula-NSW	2210
1009761	0.1800	7	2016	G	Peninsula-NSW	2210
1008927	0.1500	7	2016	G	North Shore	2120
1008943	0.2100	7	2016	G	North Shore	2120
1007920	0.1500	7	2016	G	Peninsula-NSW	2210
1010761	0.1800	7	2016	G	Peninsula-NSW	2210
1006568	0.3700	8	2016	G	Sydney	2006
1008366	0.0900	8	2016	G	Sydney	2006
1011138	0.1700	8	2016	G	Sydney	2006
1002619	0.2500	8	2016	G	Sydney	2006
1008366	0.1400	8	2016	G	Sydney	2006
1011138	0.0800	8	2016	G	Sydney	2006
1000187	0.0600	9	2016	G	Nedlands	6785
1004700	0.0600	9	2016	G	Illawarra	2105
1005049	0.1200	9	2016	G	Illawarra	2105
1006363	0.0400	9	2016	G	Illawarra	2105
1007041	0.1700	9	2016	G	Bairnsdale	3308
1011741	0.3200	9	2016	R	KLTC	3376
1011561	0.7500	8	2016	G	Canberra	1851
1004026	0.0800	9	2016	G	Sunshine Coast	4680
1014293	0.2000	9	2016	G	Sunshine Coast	4680
1015974	0.2200	10	2016	G	Canberra	1851
1004042	0.3100	9	2016	G	West Coast	6794
1016636	0.0800	10	2016	G	Macarthur	2126
1004182	0.0900	10	2016	G	Mollymook	2146
1009206	0.1100	10	2016	G	Mollymook	2146
1015834	0.1700	10	2016	G	Mollymook	2146
1014293	0.4800	11	2016	G	Sunshine Coast	4680
1002619	0.0700	10	2016	G	Sydney	2006
1009400	0.1200	10	2016	G	Sydney	2006
1000012	0.0400	4	2016	G	Sydney	2006
1000871	0.7400	5	2016	G	Central Coast	2025
1000314	0.0800	4	2016	G	Gardenvale	3320
1001477	0.1300	5	2016	G	Canberra	1851
1001310	0.1200	5	2016	G	VBA	3301
1003161	0.0600	6	2016	G	TBA	7801
1006991	0.0700	6	2016	G	TBA	7801
1004328	0.2300	6	2016	G	Central Coast	2025
1007483	0.0800	6	2016	G	Gawler	5711
1007009	0.0900	7	2016	G	Joondalup	6783
1005154	0.0800	7	2016	G	Coolum	4523
1005170	0.1200	7	2016	G	Coolum	4523
1000306	0.1900	7	2016	G	Gardenvale	3320
1004999	0.0800	7	2016	G	Illawarra	2105
1005006	0.0400	7	2016	G	Illawarra	2105
1005014	0.0200	7	2016	G	Illawarra	2105
1010182	0.2100	7	2016	G	Canberra	1851
1001477	0.1200	7	2016	G	Canberra	1851
1002831	0.1500	7	2016	G	Canberra	1851
1007823	0.2700	8	2016	G	Gardenvale	3320
1008854	0.1300	8	2016	G	Hervey Bay	4505
1001302	0.4200	7	2016	G	VBA	3301
1001310	0.4200	7	2016	G	VBA	3301
1003984	0.1200	7	2016	G	VBA	3301
1004328	0.1300	8	2016	G	Central Coast	2025
1012517	0.4500	8	2016	G	joanbutts	4518
1012517	0.1400	8	2016	G	Toowong	4572
1006495	0.1800	9	2016	G	Hervey Bay	4505
1007998	0.1600	9	2016	R	Dendy	3326
1004158	0.4400	9	2016	G	Mollymook	2146
1007009	0.3100	9	2016	G	Joondalup	6783
1007688	0.3500	9	2016	G	Gunnedah	2087
1003161	0.1100	9	2016	G	TBA	7801
1006991	0.1300	9	2016	G	TBA	7801
1000888	0.7300	4	2016	G	Central Coast	2025
1001582	0.0900	5	2016	G	Joondalup	6783
1001061	1.0700	5	2016	G	Canberra	1851
1001086	0.1100	5	2016	G	Canberra	1851
1001744	0.0600	5	2016	G	Canberra	1851
1000888	0.0800	6	2016	G	Central Coast	2025
1003402	0.1900	6	2016	G	Central Coast	2025
1007742	0.3500	6	2016	G	Canberra	1851
1006592	1.4500	6	2016	G	Canberra	1851
1004255	0.2500	7	2016	G	Noosa	4657
1001582	0.3800	7	2016	G	Joondalup	6783
1001256	1.2000	7	2016	G	Williamstown	3483
1001256	0.0500	7	2016	R	Williamstown	3483
1007734	0.2700	7	2016	G	Ballina	2016
1000251	0.1700	7	2016	G	Gardenvale	3320
1005065	0.0200	7	2016	G	Illawarra	2105
1010115	0.1600	7	2016	G	Canberra	1851
1001061	0.8200	7	2016	G	Canberra	1851
1001086	0.2400	7	2016	G	Canberra	1851
1001744	0.1500	7	2016	G	Canberra	1851
1006592	0.3100	7	2016	G	Canberra	1851
1007742	0.5300	7	2016	G	Canberra	1851
1000217	0.1800	8	2016	G	Gardenvale	3320
1000225	0.2500	8	2016	G	Gardenvale	3320
1010921	1.6600	8	2016	G	Gardenvale	3320
1000578	0.1800	8	2016	G	Melton	3412
1000586	0.1300	8	2016	G	Melton	3412
1000578	0.1300	8	2016	G	Melton	3412
1000578	0.1200	8	2016	G	Melton	3412
1000586	0.0800	8	2016	G	Melton	3412
1007734	0.3800	8	2016	G	Ballina	2016
1011774	0.1500	8	2016	G	Toowong	4572
1001248	1.2000	9	2016	G	Williamstown	3483
1001248	0.9000	9	2016	G	Williamstown	3483
1001248	0.8100	9	2016	G	Williamstown	3483
1001248	0.8100	9	2016	G	Williamstown	3483
1001248	0.0500	9	2016	R	Williamstown	3483
1001248	0.2300	9	2016	R	Williamstown	3483
1001248	0.3500	9	2016	R	Williamstown	3483
1001248	0.9300	9	2016	G	Williamstown	3483
1000578	0.1500	9	2016	R	Melton	3412
1011413	0.2200	8	2016	G	Noosa	4657
1011421	0.1300	8	2016	G	Noosa	4657
1009745	0.2200	9	2016	G	Windsor	2277
1006231	0.1100	9	2016	G	Redcliffe	4560
1012452	0.1700	9	2016	G	Toowong	4572
1007734	0.6100	10	2016	G	Ballina	2016
1000217	0.0800	9	2016	G	Gardenvale	3320
1000225	0.1700	9	2016	G	Gardenvale	3320
1000251	0.0900	9	2016	G	Gardenvale	3320
1008420	0.7100	9	2016	R	Gawler	5711
1008420	0.4800	9	2016	G	Gawler	5711
1000871	0.7300	4	2016	G	Central Coast	2025
1002031	0.2100	5	2016	G	Joondalup	6783
1005121	0.2500	5	2016	R	Beenleigh	4506
1005121	0.1700	5	2016	G	Beenleigh	4506
1000871	0.0800	6	2016	G	Central Coast	2025
1004441	0.1700	6	2016	G	Gawler	5711
1005121	0.3100	7	2016	G	Beenleigh	4506
1009966	0.0800	7	2016	G	Williamstown	3483
1004719	0.1200	7	2016	G	Illawarra	2105
1006371	0.0600	7	2016	G	Illawarra	2105
1000179	0.0400	7	2016	G	Nedlands	6785
1000179	0.1300	7	2016	G	Nedlands	6785
1010123	0.1600	7	2016	G	Canberra	1851
1010735	0.5200	7	2016	G	Canberra	1851
1010281	1.1700	7	2016	G	Canberra	1851
1009303	0.1500	7	2016	G	Canberra	1851
1006460	0.1900	7	2016	G	Canberra	1851
1009036	0.3100	8	2016	G	Hervey Bay	4505
1009737	0.3100	8	2016	G	Hervey Bay	4505
1010301	0.0900	8	2016	G	Melton	3412
1005464	0.4200	8	2016	G	Ballina	2016
1005121	0.1800	8	2016	R	Beenleigh	4506
1009036	0.0900	9	2016	G	Hervey Bay	4505
1009737	0.0900	9	2016	G	Hervey Bay	4505
1005121	0.1100	10	2016	G	Beenleigh	4506
1005121	0.1500	10	2016	R	Beenleigh	4506
1005464	0.5100	10	2016	G	Ballina	2016
1004441	0.4700	9	2016	G	Gawler	5711
1010301	0.2100	11	2016	R	Melton	3412
1014730	0.1400	10	2016	G	Hawks Nest	2092
1004123	0.2000	10	2016	G	Illawarra	2105
1004719	0.0900	10	2016	G	Illawarra	2105
1012071	0.1900	10	2016	G	Illawarra	2105
1001957	0.1300	5	2016	R	Glenelg	5715
1001957	0.3200	5	2016	G	Glenelg	5715
1008811	0.2400	7	2016	G	Beenleigh	4506
1002619	0.3000	7	2016	G	Ballina	2016
1000187	0.2000	7	2016	G	Nedlands	6785
1002181	0.0400	7	2016	G	Nedlands	6785
1000187	0.2400	7	2016	G	Nedlands	6785
1002181	0.0400	7	2016	G	Nedlands	6785
1004700	0.0600	7	2016	G	Illawarra	2105
1005049	0.1200	7	2016	G	Illawarra	2105
1006363	0.2000	7	2016	G	Illawarra	2105
